OrderID,SupplierID,ProductID,OrderDate,Warehouse,Quantity,UnitPrice,Amount,PaymentStatus
4988,116,44,2025-08-02,Ostrava Warehouse,145,4607,668015,Paid
4989,239,67,2025-03-31,Prague Warehouse,139,3592,499288,Paid
4990,335,68,2025-04-26,Liberec Warehouse,111,4412,489732,Pending
4991,441,76,2024-05-03,Brno Warehouse,167,1233,205911,Pending
4992,148,83,2024-05-14,Ostrava Warehouse,189,4480,846720,Paid
4993,9,74,2023-11-22,Prague Warehouse,49,4965,243285,Paid
4994,288,62,2025-09-14,Prague Warehouse,107,668,71476,Paid
4995,388,1,2025-02-25,Olomouc Warehouse,93,3100,288300,Paid
4996,50,17,2023-05-16,Liberec Warehouse,124,1421,176204,Paid
4997,338,16,2024-11-28,Olomouc Warehouse,61,2844,173484,Paid
4998,5,9,2024-03-02,Olomouc Warehouse,140,4725,661500,Paid
4999,404,53,2025-06-01,Prague Warehouse,141,3678,518598,Paid
5000,343,73,2025-06-10,Olomouc Warehouse,58,1867,108286,Paid
5001,126,59,2024-12-01,Prague Warehouse,11,2174,23914,Paid
5002,75,9,2024-04-28,Prague Warehouse,192,2143,411456,Paid
5003,165,12,2023-12-21,Liberec Warehouse,159,1241,197319,Pending
5004,278,41,2023-06-09,Ceske Budejovice Warehouse,139,1177,163603,Pending
5005,442,15,2025-09-23,Olomouc Warehouse,122,4699,573278,Paid
5006,324,66,2023-08-23,Liberec Warehouse,105,251,26355,Pending
5007,477,75,2025-08-06,Zlin Warehouse,171,4932,843372,Paid
5008,300,11,2024-10-28,Prague Warehouse,36,578,20808,Paid
5009,290,8,2023-07-19,Hradec Kralove Warehouse,130,3333,433290,Pending
5010,77,55,2025-06-30,Plzen Warehouse,87,1785,155295,Overdue
5011,298,96,2023-12-27,Liberec Warehouse,61,3591,219051,Paid
5012,137,6,2024-09-22,Plzen Warehouse,164,1471,241244,Paid
5013,106,53,2025-04-11,Plzen Warehouse,78,4000,312000,Paid
5014,95,20,2023-05-23,Olomouc Warehouse,49,2701,132349,Paid
5015,135,39,2023-08-11,Brno Warehouse,155,3523,546065,Paid
5016,68,99,2025-02-15,Ceske Budejovice Warehouse,140,1796,251440,Paid
5017,147,72,2024-11-01,Prague Warehouse,186,3757,698802,Paid
5018,490,34,2025-10-09,Brno Warehouse,6,4076,24456,Paid
5019,478,57,2023-05-06,Prague Warehouse,44,1498,65912,Paid
5020,159,19,2023-07-05,Brno Warehouse,175,4080,714000,Paid
5021,384,71,2024-03-21,Prague Warehouse,23,1501,34523,Paid
5022,163,31,2023-10-12,Prague Warehouse,115,1808,207920,Paid
5023,441,82,2023-01-01,Ostrava Warehouse,98,1512,148176,Overdue
5024,341,40,2023-10-28,Ostrava Warehouse,108,3330,359640,Paid
5025,189,14,2023-11-02,Prague Warehouse,96,2602,249792,Paid
5026,415,100,2025-07-16,Brno Warehouse,26,4822,125372,Paid
5027,339,81,2025-12-24,Hradec Kralove Warehouse,135,1364,184140,Paid
5028,95,37,2024-08-19,Prague Warehouse,160,2359,377440,Paid
5029,181,44,2025-03-09,Brno Warehouse,33,462,15246,Paid
5030,288,9,2025-07-04,Prague Warehouse,82,2745,225090,Paid
5031,322,58,2024-02-05,Prague Warehouse,148,1632,241536,Paid
5032,187,20,2024-02-26,Olomouc Warehouse,95,4852,460940,Paid
5033,372,92,2024-10-10,Brno Warehouse,197,1483,292151,Paid
5034,138,50,2024-09-05,Ostrava Warehouse,180,766,137880,Overdue
5035,130,20,2024-09-15,Prague Warehouse,170,2912,495040,Paid
5036,194,36,2025-06-09,Olomouc Warehouse,129,2575,332175,Overdue
5037,316,27,2024-12-06,Liberec Warehouse,191,3200,611200,Paid
5038,472,72,2023-07-02,Prague Warehouse,7,3501,24507,Paid
5039,273,32,2023-01-17,Prague Warehouse,124,3205,397420,Paid
5040,352,1,2025-11-11,Prague Warehouse,58,2651,153758,Paid
5041,144,17,2025-04-07,Plzen Warehouse,86,3999,343914,Paid
5042,16,9,2023-09-19,Prague Warehouse,178,2251,400678,Paid
5043,302,84,2024-08-25,Ostrava Warehouse,34,487,16558,Paid
5044,423,45,2023-05-08,Prague Warehouse,51,3261,166311,Paid
5045,245,96,2025-01-26,Prague Warehouse,120,2480,297600,Paid
5046,415,66,2023-04-19,Prague Warehouse,138,476,65688,Paid
5047,107,32,2023-01-02,Brno Warehouse,111,4435,492285,Overdue
5048,88,45,2025-01-05,Prague Warehouse,106,4377,463962,Pending
5049,129,9,2023-08-13,Brno Warehouse,26,1380,35880,Pending
5050,395,30,2024-07-31,Plzen Warehouse,32,843,26976,Paid
5051,375,84,2023-03-05,Brno Warehouse,124,3586,444664,Paid
5052,341,38,2024-04-26,Olomouc Warehouse,170,1168,198560,Paid
5053,4,60,2025-06-03,Olomouc Warehouse,190,1108,210520,Overdue
5054,327,1,2025-03-18,Olomouc Warehouse,12,4793,57516,Pending
5055,410,5,2024-10-13,Hradec Kralove Warehouse,168,4396,738528,Paid
5056,367,63,2025-02-22,Brno Warehouse,87,442,38454,Pending
5057,306,99,2025-04-11,Prague Warehouse,78,3383,263874,Pending
5058,396,36,2025-02-20,Plzen Warehouse,34,730,24820,Paid
5059,95,65,2025-06-10,Plzen Warehouse,70,397,27790,Pending
5060,209,78,2024-03-08,Ostrava Warehouse,155,797,123535,Paid
5061,225,73,2023-12-22,Prague Warehouse,8,1605,12840,Paid
5062,459,94,2025-08-30,Ostrava Warehouse,175,2860,500500,Paid
5063,348,24,2023-10-12,Hradec Kralove Warehouse,81,2925,236925,Paid
5064,480,4,2024-01-21,Brno Warehouse,26,478,12428,Overdue
5065,321,78,2025-02-26,Hradec Kralove Warehouse,57,2895,165015,Pending
5066,47,89,2025-01-07,Brno Warehouse,135,805,108675,Paid
5067,476,68,2025-05-04,Prague Warehouse,26,2514,65364,Paid
5068,181,25,2023-11-12,Brno Warehouse,187,870,162690,Paid
5069,106,74,2024-08-13,Ostrava Warehouse,114,4101,467514,Paid
5070,199,99,2023-09-15,Plzen Warehouse,118,1194,140892,Paid
5071,386,7,2023-10-03,Ostrava Warehouse,197,3564,702108,Paid
5072,106,13,2023-01-24,Ostrava Warehouse,116,3694,428504,Paid
5073,280,68,2023-05-27,Prague Warehouse,47,4544,213568,Pending
5074,260,43,2023-02-02,Brno Warehouse,102,1331,135762,Paid
5075,108,57,2023-10-22,Brno Warehouse,124,1546,191704,Paid
5076,19,36,2025-09-23,Zlin Warehouse,163,4288,698944,Paid
5077,410,14,2025-06-13,Brno Warehouse,158,2502,395316,Paid
5078,459,82,2023-10-06,Ceske Budejovice Warehouse,178,1926,342828,Pending
5079,296,72,2023-06-23,Brno Warehouse,24,3947,94728,Paid
5080,306,96,2023-10-09,Prague Warehouse,30,1192,35760,Paid
5081,171,27,2025-05-01,Brno Warehouse,54,4777,257958,Paid
5082,331,37,2025-07-22,Brno Warehouse,67,1820,121940,Pending
5083,493,87,2025-05-21,Zlin Warehouse,32,982,31424,Paid
5084,195,71,2024-01-04,Olomouc Warehouse,8,223,1784,Paid
5085,12,76,2025-07-19,Hradec Kralove Warehouse,178,3590,639020,Paid
5086,195,25,2025-11-09,Pardubice Warehouse,175,3694,646450,Pending
5087,490,67,2025-05-18,Plzen Warehouse,46,702,32292,Paid
5088,283,90,2025-07-10,Olomouc Warehouse,80,3931,314480,Paid
5089,369,4,2025-02-26,Plzen Warehouse,35,404,14140,Paid
5090,182,100,2024-12-28,Plzen Warehouse,189,3328,628992,Paid
5091,450,79,2024-04-07,Brno Warehouse,89,3259,290051,Paid
5092,305,96,2024-01-16,Brno Warehouse,79,1351,106729,Paid
5093,144,93,2025-05-19,Plzen Warehouse,179,1036,185444,Paid
5094,386,74,2023-01-16,Prague Warehouse,191,3817,729047,Overdue
5095,316,85,2025-10-17,Ostrava Warehouse,136,2413,328168,Pending
5096,182,16,2024-04-29,Pardubice Warehouse,34,2231,75854,Paid
5097,30,19,2025-10-24,Ostrava Warehouse,25,3383,84575,Paid
5098,84,29,2024-07-05,Ostrava Warehouse,113,3389,382957,Pending
5099,166,51,2025-04-21,Prague Warehouse,172,4944,850368,Paid
5100,284,18,2025-01-21,Liberec Warehouse,83,2298,190734,Overdue
5101,281,58,2023-03-10,Brno Warehouse,43,785,33755,Overdue
5102,96,44,2023-03-19,Hradec Kralove Warehouse,126,4335,546210,Paid
5103,381,16,2025-09-16,Zlin Warehouse,178,154,27412,Paid
5104,266,65,2025-01-24,Ceske Budejovice Warehouse,13,3312,43056,Paid
5105,444,2,2023-08-20,Prague Warehouse,174,4269,742806,Pending
5106,298,56,2025-09-13,Brno Warehouse,125,3306,413250,Pending
5107,296,79,2023-06-13,Hradec Kralove Warehouse,76,3055,232180,Paid
5108,225,28,2023-10-18,Liberec Warehouse,87,2044,177828,Pending
5109,333,65,2025-12-14,Ceske Budejovice Warehouse,181,741,134121,Paid
5110,361,5,2024-07-26,Plzen Warehouse,191,4939,943349,Paid
5111,374,22,2025-08-10,Ostrava Warehouse,104,161,16744,Paid
5112,42,100,2025-11-24,Prague Warehouse,130,1323,171990,Paid
5113,303,13,2023-06-10,Pardubice Warehouse,40,2637,105480,Paid
5114,421,65,2025-12-07,Olomouc Warehouse,23,592,13616,Paid
5115,246,16,2023-07-01,Prague Warehouse,187,1239,231693,Paid
5116,208,86,2024-05-17,Prague Warehouse,69,1355,93495,Paid
5117,237,64,2025-08-25,Ostrava Warehouse,34,2595,88230,Overdue
5118,22,32,2023-06-09,Olomouc Warehouse,155,3385,524675,Paid
5119,185,80,2024-10-01,Prague Warehouse,55,2355,129525,Paid
5120,468,51,2023-04-19,Brno Warehouse,106,1101,116706,Paid
5121,242,79,2024-12-04,Prague Warehouse,4,1225,4900,Paid
5122,363,58,2025-12-31,Prague Warehouse,196,3981,780276,Overdue
5123,283,46,2023-01-23,Ceske Budejovice Warehouse,70,4205,294350,Paid
5124,41,52,2025-08-18,Olomouc Warehouse,155,3644,564820,Paid
5125,336,63,2025-07-18,Olomouc Warehouse,47,1246,58562,Paid
5126,162,76,2025-11-15,Liberec Warehouse,114,886,101004,Pending
5127,160,60,2025-08-18,Brno Warehouse,117,2151,251667,Paid
5128,474,65,2024-11-09,Liberec Warehouse,118,358,42244,Paid
5129,89,81,2025-05-12,Zlin Warehouse,168,3949,663432,Paid
5130,322,55,2024-12-23,Olomouc Warehouse,155,4716,730980,Paid
5131,12,57,2024-08-26,Brno Warehouse,7,815,5705,Paid
5132,424,92,2024-08-15,Olomouc Warehouse,151,1743,263193,Paid
5133,73,71,2023-12-10,Ceske Budejovice Warehouse,192,223,42816,Paid
5134,76,73,2023-03-14,Prague Warehouse,113,1873,211649,Paid
5135,346,86,2024-09-14,Brno Warehouse,98,1021,100058,Paid
5136,201,26,2024-06-17,Ceske Budejovice Warehouse,29,2277,66033,Paid
5137,10,12,2023-05-06,Hradec Kralove Warehouse,189,1603,302967,Paid
5138,352,71,2025-08-27,Ostrava Warehouse,172,1952,335744,Paid
5139,226,46,2023-12-13,Brno Warehouse,115,2224,255760,Paid
5140,176,47,2023-04-16,Brno Warehouse,197,3354,660738,Pending
5141,276,79,2024-08-20,Ostrava Warehouse,155,2513,389515,Pending
5142,39,38,2023-02-25,Hradec Kralove Warehouse,140,4487,628180,Overdue
5143,60,21,2024-08-10,Prague Warehouse,145,256,37120,Pending
5144,66,14,2025-09-19,Brno Warehouse,37,1223,45251,Paid
5145,321,2,2023-06-18,Ceske Budejovice Warehouse,34,1017,34578,Pending
5146,435,72,2023-09-17,Brno Warehouse,164,1802,295528,Pending
5147,124,70,2025-11-01,Liberec Warehouse,134,1765,236510,Pending
5148,164,33,2023-06-07,Brno Warehouse,96,4333,415968,Paid
5149,408,6,2024-07-23,Liberec Warehouse,160,2211,353760,Paid
5150,411,90,2024-05-31,Zlin Warehouse,73,3814,278422,Paid
5151,386,37,2023-09-29,Brno Warehouse,122,2654,323788,Pending
5152,159,14,2024-07-29,Pardubice Warehouse,150,3124,468600,Pending
5153,57,37,2024-07-17,Zlin Warehouse,10,4135,41350,Pending
5154,78,8,2024-06-10,Zlin Warehouse,29,2936,85144,Pending
5155,194,77,2023-01-30,Ostrava Warehouse,139,2497,347083,Paid
5156,285,13,2023-08-17,Ostrava Warehouse,92,2294,211048,Overdue
5157,15,40,2023-12-24,Brno Warehouse,194,1655,321070,Overdue
5158,12,92,2023-11-06,Brno Warehouse,56,3725,208600,Overdue
5159,101,58,2025-07-03,Ostrava Warehouse,85,3009,255765,Paid
5160,156,18,2025-01-27,Prague Warehouse,95,4602,437190,Paid
5161,340,57,2023-12-26,Olomouc Warehouse,58,443,25694,Paid
5162,125,83,2024-06-19,Ostrava Warehouse,52,4847,252044,Paid
5163,359,38,2024-04-28,Ceske Budejovice Warehouse,61,1644,100284,Paid
5164,280,32,2025-09-20,Liberec Warehouse,17,4096,69632,Paid
5165,405,86,2024-01-06,Brno Warehouse,30,2918,87540,Overdue
5166,394,66,2025-12-16,Ostrava Warehouse,72,138,9936,Paid
5167,110,77,2023-03-09,Liberec Warehouse,37,4482,165834,Overdue
5168,334,87,2024-12-03,Prague Warehouse,133,4857,645981,Paid
5169,357,25,2023-06-22,Prague Warehouse,154,3523,542542,Paid
5170,146,92,2023-10-25,Pardubice Warehouse,198,1128,223344,Paid
5171,216,58,2023-11-12,Prague Warehouse,80,335,26800,Paid
5172,398,75,2025-10-12,Ceske Budejovice Warehouse,129,1068,137772,Pending
5173,162,33,2025-04-25,Ceske Budejovice Warehouse,137,1330,182210,Paid
5174,128,88,2025-02-23,Ostrava Warehouse,71,338,23998,Paid
5175,314,66,2024-05-02,Liberec Warehouse,107,1954,209078,Paid
5176,332,30,2025-06-20,Brno Warehouse,192,151,28992,Pending
5177,150,81,2023-12-09,Pardubice Warehouse,152,2255,342760,Paid
5178,454,34,2024-03-07,Pardubice Warehouse,133,1480,196840,Overdue
5179,36,86,2024-12-07,Prague Warehouse,179,1156,206924,Paid
5180,173,69,2023-04-22,Plzen Warehouse,166,121,20086,Pending
5181,420,48,2024-06-25,Plzen Warehouse,157,406,63742,Paid
5182,22,40,2023-08-26,Prague Warehouse,174,4206,731844,Paid
5183,206,51,2023-04-18,Zlin Warehouse,180,2709,487620,Paid
5184,127,80,2023-12-10,Brno Warehouse,121,4393,531553,Paid
5185,336,13,2025-08-08,Ostrava Warehouse,174,3700,643800,Pending
5186,445,90,2025-03-27,Prague Warehouse,75,2065,154875,Paid
5187,356,31,2025-09-02,Plzen Warehouse,68,4746,322728,Paid
5188,440,39,2024-09-09,Liberec Warehouse,187,3678,687786,Paid
5189,217,63,2025-09-02,Plzen Warehouse,138,2643,364734,Overdue
5190,96,48,2025-12-26,Liberec Warehouse,98,604,59192,Pending
5191,417,87,2024-04-23,Olomouc Warehouse,132,236,31152,Pending
5192,429,48,2025-02-16,Brno Warehouse,52,1402,72904,Paid
5193,164,61,2025-03-09,Ostrava Warehouse,74,4114,304436,Pending
5194,148,12,2025-08-29,Prague Warehouse,18,3714,66852,Paid
5195,18,78,2024-06-21,Prague Warehouse,76,4906,372856,Paid
5196,294,56,2023-10-25,Prague Warehouse,179,606,108474,Paid
5197,195,18,2025-12-22,Hradec Kralove Warehouse,151,4881,737031,Overdue
5198,151,27,2025-06-09,Zlin Warehouse,108,1633,176364,Paid
5199,480,28,2023-01-25,Prague Warehouse,153,3741,572373,Paid
5200,365,82,2024-08-14,Brno Warehouse,60,4103,246180,Paid
5201,123,80,2025-07-08,Prague Warehouse,37,807,29859,Pending
5202,400,52,2025-02-21,Pardubice Warehouse,196,1723,337708,Paid
5203,187,16,2024-10-08,Ostrava Warehouse,77,4337,333949,Pending
5204,453,77,2025-12-21,Plzen Warehouse,146,2428,354488,Paid
5205,452,58,2023-03-26,Ostrava Warehouse,126,3114,392364,Paid
5206,149,93,2023-07-19,Olomouc Warehouse,29,1807,52403,Pending
5207,104,9,2025-12-24,Brno Warehouse,108,401,43308,Paid
5208,243,26,2024-12-25,Prague Warehouse,30,2544,76320,Pending
5209,462,28,2025-06-03,Prague Warehouse,119,417,49623,Paid
5210,231,77,2024-07-12,Ostrava Warehouse,102,3055,311610,Pending
5211,479,36,2024-11-17,Ceske Budejovice Warehouse,7,3027,21189,Overdue
5212,206,9,2024-07-07,Brno Warehouse,169,957,161733,Paid
5213,198,47,2024-06-30,Prague Warehouse,74,2820,208680,Paid
5214,396,78,2023-07-21,Ceske Budejovice Warehouse,37,3122,115514,Pending
5215,400,51,2024-06-06,Prague Warehouse,27,776,20952,Paid
5216,337,76,2025-03-12,Prague Warehouse,21,478,10038,Paid
5217,493,57,2025-08-02,Pardubice Warehouse,43,316,13588,Paid
5218,87,32,2024-05-10,Olomouc Warehouse,51,3800,193800,Paid
5219,142,67,2024-02-04,Ostrava Warehouse,93,2996,278628,Paid
5220,317,57,2025-11-30,Liberec Warehouse,71,4629,328659,Overdue
5221,199,54,2024-11-22,Olomouc Warehouse,13,4951,64363,Paid
5222,46,16,2024-01-04,Prague Warehouse,109,3089,336701,Pending
5223,288,62,2024-10-03,Olomouc Warehouse,181,3930,711330,Pending
5224,15,84,2023-01-22,Plzen Warehouse,191,3756,717396,Paid
5225,44,96,2023-01-18,Hradec Kralove Warehouse,114,1606,183084,Overdue
5226,401,56,2023-05-20,Hradec Kralove Warehouse,185,1390,257150,Pending
5227,169,23,2023-01-25,Brno Warehouse,153,2039,311967,Paid
5228,310,17,2025-04-22,Plzen Warehouse,125,4794,599250,Overdue
5229,495,80,2023-07-20,Prague Warehouse,105,335,35175,Paid
5230,44,38,2025-12-11,Prague Warehouse,141,1883,265503,Overdue
5231,98,72,2023-08-01,Ostrava Warehouse,37,4295,158915,Pending
5232,261,83,2025-07-02,Olomouc Warehouse,158,2886,455988,Paid
5233,109,30,2024-12-20,Ostrava Warehouse,140,1477,206780,Paid
5234,283,58,2024-03-25,Ostrava Warehouse,193,2855,551015,Paid
5235,372,98,2024-08-03,Liberec Warehouse,18,2183,39294,Paid
5236,343,78,2024-05-30,Liberec Warehouse,122,4509,550098,Paid
5237,104,22,2024-01-31,Olomouc Warehouse,85,4195,356575,Overdue
5238,256,17,2023-03-11,Prague Warehouse,117,4746,555282,Pending
5239,379,15,2023-02-18,Liberec Warehouse,118,4712,556016,Pending
5240,206,48,2023-07-08,Ceske Budejovice Warehouse,62,2800,173600,Paid
5241,335,32,2023-04-27,Prague Warehouse,24,4204,100896,Paid
5242,43,77,2024-03-20,Brno Warehouse,60,3649,218940,Paid
5243,353,85,2023-09-07,Zlin Warehouse,145,4252,616540,Paid
5244,245,40,2023-09-03,Plzen Warehouse,106,2430,257580,Paid
5245,287,97,2023-06-26,Ostrava Warehouse,60,4656,279360,Paid
5246,355,57,2023-09-24,Prague Warehouse,9,3861,34749,Pending
5247,273,58,2025-02-08,Ostrava Warehouse,180,2111,379980,Pending
5248,476,91,2024-01-14,Ostrava Warehouse,143,2741,391963,Paid
5249,83,99,2023-08-16,Prague Warehouse,77,2212,170324,Pending
5250,110,16,2024-01-13,Ostrava Warehouse,156,3600,561600,Paid
5251,438,28,2024-06-02,Prague Warehouse,81,4331,350811,Paid
5252,190,98,2024-08-26,Olomouc Warehouse,126,4957,624582,Overdue
5253,471,1,2025-08-14,Zlin Warehouse,137,1109,151933,Paid
5254,288,41,2023-06-05,Ostrava Warehouse,56,1729,96824,Paid
5255,424,48,2025-07-17,Plzen Warehouse,94,3219,302586,Paid
5256,397,31,2024-07-20,Ostrava Warehouse,127,949,120523,Paid
5257,251,36,2025-05-24,Prague Warehouse,36,2967,106812,Paid
5258,212,33,2024-10-24,Zlin Warehouse,128,2139,273792,Paid
5259,291,33,2024-06-11,Prague Warehouse,184,3335,613640,Pending
5260,133,82,2023-11-28,Prague Warehouse,199,578,115022,Paid
5261,201,23,2023-06-01,Ostrava Warehouse,20,1410,28200,Paid
5262,285,60,2024-07-21,Plzen Warehouse,55,4731,260205,Pending
5263,326,87,2023-05-08,Brno Warehouse,60,2243,134580,Overdue
5264,409,79,2025-02-22,Prague Warehouse,163,513,83619,Paid
5265,95,90,2025-03-06,Liberec Warehouse,129,1756,226524,Paid
5266,278,30,2024-11-12,Brno Warehouse,45,2731,122895,Paid
5267,450,89,2023-05-04,Prague Warehouse,197,4036,795092,Paid
5268,429,45,2024-06-12,Brno Warehouse,168,1494,250992,Overdue
5269,325,80,2024-06-26,Prague Warehouse,166,2723,452018,Overdue
5270,219,39,2023-12-31,Ostrava Warehouse,24,2390,57360,Paid
5271,89,45,2025-06-21,Plzen Warehouse,4,738,2952,Paid
5272,72,78,2023-05-23,Liberec Warehouse,91,3544,322504,Paid
5273,247,81,2025-10-04,Brno Warehouse,197,452,89044,Paid
5274,129,12,2024-02-15,Prague Warehouse,107,4621,494447,Paid
5275,212,93,2025-03-15,Prague Warehouse,13,3248,42224,Overdue
5276,428,32,2024-01-01,Brno Warehouse,149,4705,701045,Paid
5277,343,56,2025-10-04,Prague Warehouse,101,3688,372488,Paid
5278,96,24,2023-08-11,Brno Warehouse,160,239,38240,Paid
5279,75,13,2023-10-22,Prague Warehouse,166,351,58266,Overdue
5280,423,20,2025-06-02,Plzen Warehouse,95,768,72960,Overdue
5281,495,79,2024-03-23,Brno Warehouse,160,3942,630720,Pending
5282,54,56,2023-08-06,Prague Warehouse,57,416,23712,Paid
5283,344,53,2025-06-23,Brno Warehouse,176,4118,724768,Paid
5284,459,68,2024-06-14,Prague Warehouse,158,3026,478108,Paid
5285,413,54,2023-07-31,Olomouc Warehouse,71,2109,149739,Pending
5286,54,34,2023-03-13,Brno Warehouse,166,3045,505470,Paid
5287,218,28,2023-05-30,Prague Warehouse,172,1152,198144,Overdue
5288,16,50,2023-05-25,Brno Warehouse,154,4736,729344,Pending
5289,99,2,2024-05-28,Brno Warehouse,100,3663,366300,Paid
5290,20,94,2025-07-02,Liberec Warehouse,107,1223,130861,Paid
5291,46,26,2023-02-08,Zlin Warehouse,90,1443,129870,Pending
5292,451,51,2025-10-16,Prague Warehouse,108,669,72252,Paid
5293,193,47,2023-11-01,Olomouc Warehouse,130,4918,639340,Paid
5294,383,26,2023-01-02,Brno Warehouse,43,3821,164303,Paid
5295,58,84,2023-03-19,Prague Warehouse,43,4016,172688,Overdue
5296,437,92,2025-03-10,Prague Warehouse,63,1100,69300,Overdue
5297,111,84,2024-06-29,Ceske Budejovice Warehouse,73,3023,220679,Paid
5298,129,75,2023-11-07,Brno Warehouse,186,2336,434496,Pending
5299,337,74,2024-11-06,Zlin Warehouse,117,4645,543465,Paid
5300,194,61,2025-03-12,Ostrava Warehouse,48,4025,193200,Paid
5301,413,23,2023-01-08,Prague Warehouse,5,3352,16760,Paid
5302,340,37,2025-11-21,Liberec Warehouse,76,3492,265392,Overdue
5303,326,41,2025-10-01,Ceske Budejovice Warehouse,35,2430,85050,Paid
5304,8,52,2025-09-06,Liberec Warehouse,93,3492,324756,Paid
5305,29,83,2025-06-12,Olomouc Warehouse,144,2717,391248,Pending
5306,112,82,2025-04-07,Brno Warehouse,83,4220,350260,Paid
5307,435,49,2023-05-24,Prague Warehouse,177,4455,788535,Pending
5308,161,27,2024-04-07,Prague Warehouse,60,2113,126780,Paid
5309,131,6,2023-01-07,Ostrava Warehouse,107,2027,216889,Pending
5310,188,74,2025-02-26,Hradec Kralove Warehouse,117,2644,309348,Paid
5311,163,66,2025-09-14,Olomouc Warehouse,51,4647,236997,Pending
5312,197,24,2023-09-06,Pardubice Warehouse,127,4895,621665,Paid
5313,475,38,2025-01-05,Brno Warehouse,91,3819,347529,Paid
5314,364,28,2024-11-13,Olomouc Warehouse,82,3773,309386,Overdue
5315,204,28,2024-09-12,Pardubice Warehouse,59,1651,97409,Pending
5316,212,66,2025-03-31,Ostrava Warehouse,64,1782,114048,Paid
5317,109,61,2023-04-24,Ostrava Warehouse,105,484,50820,Paid
5318,276,46,2023-07-05,Olomouc Warehouse,141,4808,677928,Paid
5319,73,69,2025-01-18,Ostrava Warehouse,154,3136,482944,Overdue
5320,167,75,2025-12-30,Zlin Warehouse,70,2366,165620,Pending
5321,260,74,2024-11-27,Ostrava Warehouse,131,4752,622512,Paid
5322,243,43,2023-06-14,Prague Warehouse,12,4545,54540,Paid
5323,275,59,2025-07-30,Ostrava Warehouse,41,489,20049,Paid
